2.407296517048962306e-04,2.367775014135986567e-04,2.367775014135986567e-04,9.890617728233337402e-01
2.404210637905634831e-04,2.367327542742714286e-04,2.367327542742714286e-04,9.890627264976501465e-01
2.403090678853914196e-04,2.366424450883641839e-04,2.366424450883641839e-04,9.890657663345336914e-01
2.401952559011988450e-04,2.365546097280457616e-04,2.365546097280457616e-04,9.890687465667724609e-01
2.400710465735755752e-04,2.364720567129552364e-04,2.364720567129552364e-04,9.890710115432739258e-01
2.399668635916896273e-04,2.364583197049796581e-04,2.364583197049796581e-04,9.890708923339843750e-01
2.398716344032436501e-04,2.363775856792926788e-04,2.363775856792926788e-04,9.890735745429992676e-01
2.397957214270718396e-04,2.363499806961044669e-04,2.363499806961044669e-04,9.890746474266052246e-01
2.397156567894853652e-04,2.362843224545940757e-04,2.362843224545940757e-04,9.890767931938171387e-01
2.396548006800003350e-04,2.362524683121591806e-04,2.362524683121591806e-04,9.890778660774230957e-01
2.395987394265830517e-04,2.362070226809009910e-04,2.362070226809009910e-04,9.890791773796081543e-01
2.395524730673059767e-04,2.361667284276336432e-04,2.361667284276336432e-04,9.890808463096618652e-01
2.395027171587571556e-04,2.361421211389824748e-04,2.361421211389824748e-04,9.890813231468200684e-01
2.394650276983156854e-04,2.361541410209611058e-04,2.361541410209611058e-04,9.890808463096618652e-01
2.394349008682183867e-04,2.361110819038003683e-04,2.361110819038003683e-04,9.890819191932678223e-01
2.393979433691129143e-04,2.361141523579135537e-04,2.361141523579135537e-04,9.890814423561096191e-01
2.393760471022687744e-04,2.361097722314298153e-04,2.361097722314298153e-04,9.890816807746887207e-01
2.393507020315155387e-04,2.360715443501248956e-04,2.360715443501248956e-04,9.890826344490051270e-01
2.393233138718642349e-04,2.360695070819929242e-04,2.360695070819929242e-04,9.890827536582946777e-01
2.392995418631471802e-04,2.360851649427786469e-04,2.360851649427786469e-04,9.890812039375305176e-01
2.392826034338213612e-04,2.361003280384466052e-04,2.361003280384466052e-04,9.890800118446350098e-01
2.392674810835160261e-04,2.360719226999208331e-04,2.360719226999208331e-04,9.890801310539245605e-01
2.392317648627795171e-04,2.360474609304219484e-04,2.360474609304219484e-04,9.890809655189514160e-01
2.392139227595180219e-04,2.360283397138118744e-04,2.360283397138118744e-04,9.890813231468200684e-01
2.391923379036598016e-04,2.360076468903571367e-04,2.360076468903571367e-04,9.890817999839782715e-01
2.391663612797856222e-04,2.360461221542209387e-04,2.360461221542209387e-04,9.890791773796081543e-01
2.391448651906102896e-04,2.360659127589315176e-04,2.360659127589315176e-04,9.890773892402648926e-01
2.391294168774038607e-04,2.360376965953037143e-04,2.360376965953037143e-04,9.890783429145812988e-01
2.391048634308390265e-04,2.360497601330280304e-04,2.360497601330280304e-04,9.890773892402648926e-01
2.390939218457788121e-04,2.360549115110188723e-04,2.360549115110188723e-04,9.890760779380798340e-01
2.390780311543494355e-04,2.360302169108763337e-04,2.360302169108763337e-04,9.890770316123962402e-01
2.390618421486578773e-04,2.360509242862462997e-04,2.360509242862462997e-04,9.890756011009216309e-01
2.390439476585015655e-04,2.360618091188371181e-04,2.360618091188371181e-04,9.890744090080261230e-01
2.390353169175796265e-04,2.360654179938137531e-04,2.360654179938137531e-04,9.890739321708679199e-01
2.390199952060356736e-04,2.360723156016319990e-04,2.360723156016319990e-04,9.890733957290649414e-01
2.390082430792972500e-04,2.360663784202188253e-04,2.360663784202188253e-04,9.890732765197753906e-01
2.390003559412434751e-04,2.360548969591036439e-04,2.360548969591036439e-04,9.890735149383544922e-01
2.389942135778255869e-04,2.360839425818994641e-04,2.360839425818994641e-04,9.890722036361694336e-01
2.389838613453321213e-04,2.360810030950233340e-04,2.360810030950233340e-04,9.890713691711425781e-01
2.389776069321669584e-04,2.360978105571120977e-04,2.360978105571120977e-04,9.890701770782470703e-01
