"fpr","tpr","cutoff"
0,0,0.00907392165353488
7.93251272018077e-08,0,0.00885026236402433
1.58650254403615e-07,0,0.00881188448392762
2.37975381605423e-07,0,0.00879809599453232
3.17300508807231e-07,0,0.00871626078600845
3.96625636009039e-07,0,0.00868477488221401
4.75950763210846e-07,0,0.00867212526977449
5.55275890412654e-07,0,0.00866322170906001
6.34601017614462e-07,0,0.00865522512608635
7.13926144816269e-07,0,0.0086422573779776
7.93251272018077e-07,0,0.0086402719239915
8.72576399219885e-07,0,0.00863697862636478
9.51901526421693e-07,0,0.00863552773265444
1.0312266536235e-06,0,0.00863226226454517
1.11055178082531e-06,0,0.00860957160914281
1.18987690802712e-06,0,0.00860575251241757
1.26920203522892e-06,0,0.00857717720052171
1.34852716243073e-06,0,0.00857337865003129
1.42785228963254e-06,0,0.00856911331677123
1.50717741683435e-06,0,0.00856560174217516
1.58650254403615e-06,0,0.0085610367464561
1.58650254403615e-06,0.000307219662058372,0.00855416949998873
1.66582767123796e-06,0.000307219662058372,0.00855092289377414
1.74515279843977e-06,0.000307219662058372,0.00854933495692867
1.82447792564158e-06,0.000307219662058372,0.00854891496922169
1.90380305284339e-06,0.000307219662058372,0.00854473432345071
1.98312818004519e-06,0.000307219662058372,0.00853791973289515
1.98312818004519e-06,0.000614439324116743,0.00853225553183426
2.062453307247e-06,0.000614439324116743,0.00853164068353267
2.14177843444881e-06,0.000614439324116743,0.00852504777291399
2.22110356165062e-06,0.000614439324116743,0.00852234802051541
2.30042868885242e-06,0.000614439324116743,0.00851596206115875
2.37975381605423e-06,0.000614439324116743,0.00851487347569
2.45907894325604e-06,0.000614439324116743,0.00851301342747247
2.53840407045785e-06,0.000614439324116743,0.00850108178245091
2.53840407045785e-06,0.000921658986175115,0.00849906067638703
2.61772919765965e-06,0.000921658986175115,0.0084971584433042
2.69705432486146e-06,0.000921658986175115,0.0084963689738376
2.77637945206327e-06,0.000921658986175115,0.00848856323332895
2.85570457926508e-06,0.000921658986175115,0.00848721302706879
2.93502970646689e-06,0.000921658986175115,0.00848591335280414
3.01435483366869e-06,0.000921658986175115,0.00847844374332689
3.01435483366869e-06,0.00122887864823349,0.00847802594997501
3.0936799608705e-06,0.00122887864823349,0.00847641263618101
3.17300508807231e-06,0.00122887864823349,0.00847607099040885
3.25233021527412e-06,0.00122887864823349,0.00847579757950049
3.33165534247592e-06,0.00122887864823349,0.00847399252753812
3.41098046967773e-06,0.00122887864823349,0.00847134178759933
3.49030559687954e-06,0.00122887864823349,0.0084667635795599
3.56963072408135e-06,0.00122887864823349,0.00846512480364043
3.64895585128316e-06,0.00122887864823349,0.0084648261157039
3.72828097848496e-06,0.00122887864823349,0.00846115039795813
3.80760610568677e-06,0.00122887864823349,0.00846105882917147
3.88693123288858e-06,0.00122887864823349,0.00845813344414859
3.96625636009039e-06,0.00122887864823349,0.00845641452913534
4.04558148729219e-06,0.00122887864823349,0.00845426562503376
4.124906614494e-06,0.00122887864823349,0.00845385537023705
4.20423174169581e-06,0.00122887864823349,0.00845173440261599
4.28355686889762e-06,0.00122887864823349,0.00845165601365993
4.36288199609943e-06,0.00122887864823349,0.00844853300785101
4.44220712330123e-06,0.00122887864823349,0.00844651357457964
4.52153225050304e-06,0.00122887864823349,0.00844491540991697
4.60085737770485e-06,0.00122887864823349,0.00844299940509138
4.68018250490666e-06,0.00122887864823349,0.0084424115298002
4.75950763210846e-06,0.00122887864823349,0.00844210492491129
4.83883275931027e-06,0.00122887864823349,0.00844150260183149
4.91815788651208e-06,0.00122887864823349,0.00844108323791677
4.99748301371389e-06,0.00122887864823349,0.0084374749046295
5.07680814091569e-06,0.00122887864823349,0.00843728514821403
5.1561332681175e-06,0.00122887864823349,0.00843686494672469
5.23545839531931e-06,0.00122887864823349,0.00843547302643783
5.31478352252112e-06,0.00122887864823349,0.00843536711801323
5.39410864972292e-06,0.00122887864823349,0.00843481096436384
5.47343377692473e-06,0.00122887864823349,0.00843247383570653
5.55275890412654e-06,0.00122887864823349,0.00843034134962241
5.63208403132835e-06,0.00122887864823349,0.00843024212583205
5.71140915853016e-06,0.00122887864823349,0.00842846462696078
5.79073428573196e-06,0.00122887864823349,0.00842659718555434
5.87005941293377e-06,0.00122887864823349,0.00842454988229132
5.94938454013558e-06,0.00122887864823349,0.00842439728624633
6.02870966733739e-06,0.00122887864823349,0.00841907735266775
6.10803479453919e-06,0.00122887864823349,0.00841530459570095
6.187359921741e-06,0.00122887864823349,0.00841494446673695
6.26668504894281e-06,0.00122887864823349,0.00841475839108364
6.34601017614462e-06,0.00122887864823349,0.00841403698984416
6.42533530334643e-06,0.00122887864823349,0.00841096009839584
6.50466043054823e-06,0.00122887864823349,0.00840944444352959
6.58398555775004e-06,0.00122887864823349,0.00840778877117133
6.66331068495185e-06,0.00122887864823349,0.00840655919666553
6.74263581215366e-06,0.00122887864823349,0.00840649430226637
6.74263581215366e-06,0.00153609831029186,0.00840320892278095
6.82196093935546e-06,0.00153609831029186,0.00840276835027515
6.90128606655727e-06,0.00153609831029186,0.00840246969765771
6.98061119375908e-06,0.00153609831029186,0.00840218311672202
7.05993632096089e-06,0.00153609831029186,0.00840203564572219
7.1392614481627e-06,0.00153609831029186,0.00840110207023995
7.2185865753645e-06,0.00153609831029186,0.00839740108767488
