"fpr","tpr","cutoff"
0,0,0.00449232012878564
7.93251272018077e-08,0,0.00432563666027001
1.58650254403615e-07,0,0.00417395728915297
2.37975381605423e-07,0,0.00403133555240426
3.17300508807231e-07,0,0.00402281461613714
3.96625636009039e-07,0,0.0038003072462652
4.75950763210846e-07,0,0.00376388436000906
5.55275890412654e-07,0,0.00363043707437377
6.34601017614462e-07,0,0.00359440806472429
7.13926144816269e-07,0,0.0034497856999816
7.93251272018077e-07,0,0.00336595995167029
8.72576399219885e-07,0,0.00336004625956556
9.51901526421693e-07,0,0.00334200605547457
1.0312266536235e-06,0,0.003327309056569
1.11055178082531e-06,0,0.0033111797186856
1.18987690802712e-06,0,0.00326381380852537
1.26920203522892e-06,0,0.0032612331164661
1.34852716243073e-06,0,0.00323172066183296
1.42785228963254e-06,0,0.0032271120004011
1.50717741683435e-06,0,0.00322041111067536
1.58650254403615e-06,0,0.00320007018791204
1.66582767123796e-06,0,0.00319339878429108
1.74515279843977e-06,0,0.00318960567193223
1.82447792564158e-06,0,0.00316099671253308
1.90380305284339e-06,0,0.00316077091145363
1.98312818004519e-06,0,0.00314811812816874
2.062453307247e-06,0,0.00314669551039494
2.14177843444881e-06,0,0.00314608213085552
2.22110356165062e-06,0,0.00314474300203351
2.30042868885242e-06,0,0.00314333986689944
2.37975381605423e-06,0,0.00314142336401247
2.45907894325604e-06,0,0.00313628968011451
2.53840407045785e-06,0,0.00313613786435203
2.61772919765965e-06,0,0.0031324394948843
2.69705432486146e-06,0,0.00311493757740068
2.77637945206327e-06,0,0.00310875229376383
2.85570457926508e-06,0,0.00309657636841188
2.93502970646689e-06,0,0.00309216818183626
3.01435483366869e-06,0,0.00308832752015755
3.0936799608705e-06,0,0.00308710262889086
3.17300508807231e-06,0,0.00308701705845777
3.25233021527412e-06,0,0.00308197834391474
3.33165534247592e-06,0,0.00307687660929993
3.41098046967773e-06,0,0.00307385094564967
3.49030559687954e-06,0,0.0030725075989255
3.49030559687954e-06,0.000307219662058372,0.00306957308759121
3.56963072408135e-06,0.000307219662058372,0.00306801322621721
3.64895585128316e-06,0.000307219662058372,0.00306801152308402
3.72828097848496e-06,0.000307219662058372,0.00306774677905306
3.80760610568677e-06,0.000307219662058372,0.0030635655692754
3.88693123288858e-06,0.000307219662058372,0.00306356077298617
3.96625636009039e-06,0.000307219662058372,0.00306262217970026
4.04558148729219e-06,0.000307219662058372,0.00306140245898751
