"fpr","tpr","cutoff"
0,0,0.00396245803940586
7.93251272018077e-08,0,0.0039507369131257
1.58650254403615e-07,0,0.00394910075112594
2.37975381605423e-07,0,0.00392219876381568
3.17300508807231e-07,0,0.00391280479613463
3.96625636009039e-07,0,0.00389691430230742
4.75950763210846e-07,0,0.00388199072251818
5.55275890412654e-07,0,0.00387350807541264
6.34601017614462e-07,0,0.00385197867504125
7.13926144816269e-07,0,0.0038476387880462
7.93251272018077e-07,0,0.00384750404894908
8.72576399219885e-07,0,0.00383533005492729
9.51901526421693e-07,0,0.00382791248593587
1.0312266536235e-06,0,0.00382518626968808
1.11055178082531e-06,0,0.00382152661159846
1.18987690802712e-06,0,0.00381565149065435
1.26920203522892e-06,0,0.00381257604130387
1.26920203522892e-06,0.000307219662058372,0.00381166839074265
1.34852716243073e-06,0.000307219662058372,0.00381061158741051
1.42785228963254e-06,0.000307219662058372,0.00381049699430843
1.50717741683435e-06,0.000307219662058372,0.00380258863738149
1.58650254403615e-06,0.000307219662058372,0.00379640796251999
1.66582767123796e-06,0.000307219662058372,0.00379342609481354
1.74515279843977e-06,0.000307219662058372,0.00377995453592152
1.82447792564158e-06,0.000307219662058372,0.00377545765428352
1.82447792564158e-06,0.000614439324116743,0.00377451357884292
1.90380305284339e-06,0.000614439324116743,0.00377165220441181
1.98312818004519e-06,0.000614439324116743,0.0037669142377438
2.062453307247e-06,0.000614439324116743,0.0037667254717845
2.14177843444881e-06,0.000614439324116743,0.0037636265768048
2.22110356165062e-06,0.000614439324116743,0.0037621034859097
2.30042868885242e-06,0.000614439324116743,0.00376097452056526
2.37975381605423e-06,0.000614439324116743,0.00376058432554969
2.45907894325604e-06,0.000614439324116743,0.00375952092982649
2.53840407045785e-06,0.000614439324116743,0.00375254738338081
2.61772919765965e-06,0.000614439324116743,0.00375132562071942
2.69705432486146e-06,0.000614439324116743,0.00375039103344993
2.77637945206327e-06,0.000614439324116743,0.00374813046652023
2.85570457926508e-06,0.000614439324116743,0.00374704448792729
2.93502970646689e-06,0.000614439324116743,0.00374631513011018
3.01435483366869e-06,0.000614439324116743,0.00374505905696719
3.0936799608705e-06,0.000614439324116743,0.00374382027217906
3.17300508807231e-06,0.000614439324116743,0.00374176039874033
3.25233021527412e-06,0.000614439324116743,0.00374152476889463
3.33165534247592e-06,0.000614439324116743,0.00372842757673027
3.41098046967773e-06,0.000614439324116743,0.00372822968261544
3.49030559687954e-06,0.000614439324116743,0.00372797502711604
3.56963072408135e-06,0.000614439324116743,0.00372751637324753
3.64895585128316e-06,0.000614439324116743,0.00372650989333153
3.72828097848496e-06,0.000614439324116743,0.00372443400957348
3.80760610568677e-06,0.000614439324116743,0.00372397134978842
3.88693123288858e-06,0.000614439324116743,0.00372112242742803
3.88693123288858e-06,0.000921658986175115,0.00372003002728986
3.96625636009039e-06,0.000921658986175115,0.00371854972948628
4.04558148729219e-06,0.000921658986175115,0.00371823537398798
4.124906614494e-06,0.000921658986175115,0.00371753239890979
4.20423174169581e-06,0.000921658986175115,0.00371617703551192
4.28355686889762e-06,0.000921658986175115,0.00371488933793908
4.36288199609943e-06,0.000921658986175115,0.00371451736964064
4.44220712330123e-06,0.000921658986175115,0.00371418790955254
4.52153225050304e-06,0.000921658986175115,0.00371373214580066
4.60085737770485e-06,0.000921658986175115,0.00370921613515089
4.68018250490666e-06,0.000921658986175115,0.00370819598743757
4.75950763210846e-06,0.000921658986175115,0.00370671369087015
4.83883275931027e-06,0.000921658986175115,0.00370347417267217
4.91815788651208e-06,0.000921658986175115,0.00370343750960274
4.99748301371389e-06,0.000921658986175115,0.00370226224658805
5.07680814091569e-06,0.000921658986175115,0.00370022252933598
5.1561332681175e-06,0.000921658986175115,0.00369988185335381
5.23545839531931e-06,0.000921658986175115,0.0036985071756967
5.31478352252112e-06,0.000921658986175115,0.00369791320939943
5.39410864972292e-06,0.000921658986175115,0.00369662074156858
5.47343377692473e-06,0.000921658986175115,0.00369582069708769
5.55275890412654e-06,0.000921658986175115,0.00368942774462227
5.63208403132835e-06,0.000921658986175115,0.00368722163187866
5.71140915853016e-06,0.000921658986175115,0.00368710725014758
5.79073428573196e-06,0.000921658986175115,0.00368506511113508
5.87005941293377e-06,0.000921658986175115,0.00368480851256604
5.94938454013558e-06,0.000921658986175115,0.00368435556852445
6.02870966733739e-06,0.000921658986175115,0.00368401958171511
6.10803479453919e-06,0.000921658986175115,0.00368310648810813
6.187359921741e-06,0.000921658986175115,0.00368116695077705
6.26668504894281e-06,0.000921658986175115,0.00368036052405004
6.34601017614462e-06,0.000921658986175115,0.00367756798928512
6.34601017614462e-06,0.00122887864823349,0.00367668252094297
6.42533530334643e-06,0.00122887864823349,0.00367526739352923
6.50466043054823e-06,0.00122887864823349,0.00367494631438492
6.58398555775004e-06,0.00122887864823349,0.00367469951861073
6.66331068495185e-06,0.00122887864823349,0.0036744718400662
6.74263581215366e-06,0.00122887864823349,0.00367440964970288
6.82196093935546e-06,0.00122887864823349,0.00367374358414463
6.90128606655727e-06,0.00122887864823349,0.00367368129153751
6.98061119375908e-06,0.00122887864823349,0.0036731981600386
7.05993632096089e-06,0.00122887864823349,0.00367196162894121
7.1392614481627e-06,0.00122887864823349,0.00367166973342463
7.2185865753645e-06,0.00122887864823349,0.00367101101359954
7.29791170256631e-06,0.00122887864823349,0.00367092575365611
7.37723682976812e-06,0.00122887864823349,0.00367057901092159
7.45656195696993e-06,0.00122887864823349,0.00366744448300994
7.53588708417173e-06,0.00122887864823349,0.00366432569923685
0.00200295946184564,0.128110599078341,0.00256848515965839
0.00834992153951668,0.527803379416283,0.00142816465029638
0.0187335013651061,0.693394777265745,0.000958001040046774
0.0196409014951676,0.700460829493088,0.000940022457161371
0.0216576635291464,0.712135176651306,0.000906325736013126
0.0242937961563168,0.723809523809524,0.00087021515223909
0.045786701396265,0.792626728110599,0.000708963449673522
0.0539656772866618,0.803072196620584,0.000674624169225253
0.0699339047175129,0.816589861751152,0.000622399120604674
0.0721553255796723,0.818433179723502,0.000616198818196598
0.0896955390562817,0.829185867895545,0.000573920778633463
0.0924070305542938,0.83010752688172,0.000568228471060339
0.0953956840467492,0.831950844854071,0.000562207449565605
0.0998830271674282,0.835637480798771,0.000553511753791808
0.100789475395963,0.836866359447005,0.000551806453839437
0.101234092733929,0.836866359447005,0.000551001857158629
0.109974055923897,0.841781874039939,0.000535418777236176
0.124238300297326,0.846390168970814,0.000512393263984375
0.128640527556518,0.849155145929339,0.000505880117978958
0.139287546129545,0.853149001536098,0.000491013444711775
0.14578887490475,0.854992319508449,0.000482454915377563
0.156591846677856,0.857757296466974,0.000468993401420628
0.166110703291818,0.860215053763441,0.000457762389963963
0.169829861880675,0.861751152073733,0.000453517646394672
0.170086478667173,0.861751152073733,0.000453228416775013
0.184015098427411,0.866666666666667,0.000438082267365939
0.260058862417389,0.87741935483871,0.000368901398161868
0.272786103126156,0.880798771121352,0.000358899784252264
0.273727137110151,0.881413210445468,0.000358168928293612
0.27511255045673,0.881720430107527,0.000357113145358954
0.278685512836154,0.883256528417819,0.000354383582078908
0.292038946099052,0.887557603686636,0.000344446724712427
0.299265068561501,0.888786482334869,0.000339220295953955
0.299642100891091,0.888786482334869,0.000338950519590453
0.316997169520811,0.893087557603687,0.0003268357463529
0.339577780904951,0.898310291858679,0.00031181811187796
0.350202826417742,0.899846390168971,0.000304977776576035
0.363280604863614,0.900460829493088,0.000296843727234496
0.363920679315005,0.900768049155146,0.000296437144712435
0.364939213948277,0.901075268817204,0.000295817062295646
0.365714379091293,0.901075268817204,0.000295340134156972
0.379361077349456,0.90384024577573,0.000287113223650742
0.395729341396785,0.906912442396313,0.000277529130403679
0.407983090421285,0.908755760368664,0.000270500605321739
0.408754051332559,0.908755760368664,0.000270062867957181
0.44097004794252,0.916129032258065,0.00025222463445317
0.454294210233481,0.920122887864823,0.000245055798823297
0.472910389735455,0.922273425499232,0.000235227092508508
0.479105682169917,0.923502304147465,0.00023199883512568
0.489096840591239,0.926267281105991,0.000226874863938545
