3551,1,,,,,,,,,,,,,,,,,,,,,,
-0.243698,-0.382057,-0.37953,-0.605706,-0.185138,-0.280884,-0.371992,-0.141642,0.025594,-0.550115,-0.074027,-0.178976,-0.083634,-0.025233,0.051804,-0.218577,0.018868,0.009683,-0.114759,-0.217571,-0.339745,0.070321,0.07199,-0.060459
-0.31327,-0.357741,-0.458296,-0.691667,-0.389122,-0.296294,-0.548552,-0.062026,0.03483,-0.705899,-0.232046,-0.397296,-0.540459,-0.337173,-0.093023,-0.371559,-0.073672,-0.181052,0.150216,-0.190127,-0.374356,0.209764,0.233555,-0.186875
4.04079,0.522287,0.657173,0.260511,0.104069,-0.183075,-0.252979,-0.121598,-0.089749,-0.130003,0.048746,0.189679,0.286235,0.312847,0.317421,0.174265,0.247953,0.182876,0.197508,-0.016085,1.207415,0.587497,0.844295,0.376598
0.055556,0.460893,0.611712,0.138467,0.318351,0.016921,-0.047633,-0.235549,-0.217327,-0.100563,-0.090339,0.136644,0.247402,0.374311,0.521373,0.465692,0.270668,0.234744,0.093267,0.009864,0.000233,-0.047843,-0.025403,-0.003623
0.156128,0.366493,0.073289,-0.055423,-0.317941,-0.248233,-0.641583,-0.533346,-0.292324,-0.193962,0.065707,0.256387,0.531924,0.441924,0.202667,-0.001477,-0.29782,-0.313742,-0.425667,-0.236461,-0.124105,-0.269965,-0.187428,0.135963
0.175739,0.065888,0.013603,0.008115,0.209026,0.112065,0.092241,0.018497,-0.030785,0.013603,0.033312,-0.31105,-0.253984,-0.090142,-0.093441,-0.145885,0.021418,-0.023202,0.093068,-0.066798,0.121661,0.029713,-0.052992,0.096572
0.160228,0.040883,-0.153349,-0.115385,-0.108834,0.086054,-0.080231,-0.103433,0.014153,-0.10427,-0.240515,0.003547,0.270668,0.15835,0.213529,-0.108367,0.048946,0.091124,-0.079062,0.196217,0.097638,-0.023011,0.032299,-0.061162
0.423557,-0.248846,-0.376999,-0.215942,-0.189383,-0.249569,-0.376236,-0.623028,-0.64347,-0.456696,-0.318233,-0.204238,-0.042454,-0.125622,-0.25564,0.019097,-0.241199,-0.093653,-0.166064,-0.479568,0.353836,-0.410543,-0.38605,-0.594072
-0.014181,-0.040649,-0.071532,0.247691,0.186889,0.267839,0.268516,-0.01858,-0.041255,-0.066232,0.043734,-0.032036,-0.055801,-0.235846,-0.174489,-0.001072,0.095509,0.07604,0.049508,-0.046583,0.126004,-0.002353,0.140244,0.030288
-0.231088,-0.318233,-0.302991,-0.062943,0.018868,-0.051788,-0.236785,-0.116754,-0.242506,-0.338806,-0.127282,-0.325769,-0.296818,-0.078281,0.067292,0.116449,0.024149,-0.040846,-0.047185,-0.167886,-0.292324,-0.433197,-0.418448,-0.346717
-0.029172,-0.212884,-0.076918,-0.125005,0.069008,0.1176,0.170488,0.12949,0.115506,0.00196,0.253694,0.011167,-0.113386,0.086729,-0.009202,-0.02043,0.100181,0.131374,0.060309,-0.002011,0.003928,-0.04839,-0.004026,0.089203
0.433682,0.316623,0.174495,0.173771,0.005851,-0.121351,0.15919,0.021418,-0.161764,0.224538,0.146988,0.170934,0.183493,0.107644,0.078586,0.145284,-0.108584,0.085588,0.170934,-0.022247,0.592061,-0.108584,-0.208621,-0.206842
0.349318,0.245735,0.163143,0.200235,0.318753,-0.045706,-0.015899,-0.159882,0.02663,0.102508,0.319206,0.181719,0.08451,0.089411,0.042535,-0.012773,-0.144933,-0.050069,-0.035654,-0.238198,0.041224,0.315042,0.187934,0.108359
-0.038231,0.177899,-0.12479,-0.1859,0.030839,0.02394,0.389085,0.284828,0.329167,0.069646,-0.32165,-0.516872,-0.712223,-0.671126,-0.607231,-0.206268,-0.143048,0.280535,0.249664,0.154896,0.309537,-0.075362,-0.442035,-0.259271
0.577723,0.637563,0.48617,0.19108,0.123657,-0.178255,-0.22935,-0.460909,-0.149437,-0.017134,0.157411,0.304629,0.366493,0.56329,0.480835,0.300956,0.004338,-0.195187,-0.136679,-0.352099,-0.040649,0.163971,0.049143,0.318351
0.215515,0.4694,0.408444,-0.191397,-0.413527,-0.511184,-0.507838,-0.20338,-0.238198,-0.52541,-0.466996,-0.142055,-0.038027,0.060565,0.280535,-0.040303,0.189474,-0.31105,-0.165494,-0.410543,-0.161959,0.108083,0.242196,0.083073
-0.018343,0.311169,0.541166,0.468495,0.26691,0.311169,0.28589,0.622689,0.068031,0.06332,0.125168,0.156456,0.272361,0.234497,0.592061,0.699104,0.750628,0.560557,0.581071,0.699104,0.208753,0.635287,0.670375,0.615333
0.171652,0.349318,0.372435,0.236781,0.247691,0.180547,0.277157,0.484406,0.587497,0.348835,0.098257,0.310665,0.219756,0.151719,0.236236,0.232902,0.17764,0.157863,0.112065,0.158116,0.158116,0.304629,0.286522,0.191587
-0.064664,-0.097805,-0.138079,-0.134572,-0.157893,-0.122009,0.031572,0.337293,0.28819,0.257157,-0.169772,-0.227825,-0.075768,0.034058,0.290699,-0.088525,0.098257,0.088368,0.018071,-0.069739,-0.013666,-0.196867,-0.145108,-0.030252
0.125168,-0.154073,0.178391,0.095775,0.176023,0.02951,-0.042234,0.155893,0.077463,-0.185608,-0.105904,-0.126827,-0.078502,0.133635,0.134299,0.301317,0.374311,0.015499,-0.041702,0.098051,-0.211933,-0.050352,0.103679,-0.02043
0.116674,-0.01736,0.19108,0.360248,0.193699,0.114396,0.087926,0.086493,0.000605,0.11078,-0.010722,0.168305,0.212052,0.286975,0.26759,0.521373,0.333635,0.309537,0.280959,0.230127,0.473492,0.105719,0.149316,0.153669
0.581071,0.411652,0.501811,0.403642,0.639539,0.550268,0.53337,0.030714,0.280535,0.441924,0.714948,0.517917,0.554519,0.661313,0.398823,0.528259,0.171652,0.632955,0.608359,0.374855,0.562091,0.34212,0.030069,0.780251
0.276778,0.092241,0.168305,0.186889,0.304217,0.416878,0.210954,0.136834,0.096383,0.014577,0.201143,-0.109022,-0.149153,0.028087,-0.011103,0.111658,0.066105,-0.005223,0.155445,0.094233,0.053323,0.085588,0.034253,0.127584
-0.296818,-0.552592,-0.277049,0.24102,0.273193,0.329571,0.133635,0.128058,0.075532,0.363722,0.232902,0.238365,0.043982,-0.178976,-0.262634,0.030714,0.082643,0.539816,0.387239,0.661313,0.719607,0.062749,-0.454038,-0.147982
-0.264426,-0.277301,-0.197889,-0.028611,0.864306,1.08305,0.869307,0.650456,0.756928,0.503016,0.332724,-0.202827,-0.294238,-0.53575,-0.253984,0.281776,0.670375,1.134473,1.033227,0.874535,0.678016,0.736231,0.361756,0.393925
-0.02043,-0.009772,0.041412,0.125812,0.240326,0.037573,0.084946,-0.118768,-0.089958,-0.303407,-0.097203,-0.310045,-0.216543,-0.263006,0.032911,-0.074027,-0.029334,-0.016916,-0.1836,0.268215,0.129756,-0.310045,-0.340531,-0.334855
2.217099,0.382527,0.42671,0.487135,0.228886,-0.315398,0.18627,-0.261169,-0.133521,0.163971,0.105719,0.738692,0.547861,-0.154073,-0.182052,-0.276257,-0.281639,-0.057531,0.322901,-0.159376,1.860406,0.478458,0.500623,0.220069
-0.53575,0.123657,-0.087959,0.067456,0.048946,0.147447,-0.141208,-0.272765,-0.519513,-0.067058,-0.390975,-0.244031,-0.048722,-0.096087,0.156925,0.168062,0.048574,-0.529396,-0.247592,-0.506852,-0.163285,-0.957401,-1.10353,-0.98535
-0.078281,-0.158146,-0.553792,-0.123648,-0.289956,0.004338,-0.608906,-0.130271,-1.257555,-0.259271,-0.263733,-0.023202,0.018294,0.162643,-0.060459,-0.191397,-0.400704,-0.415589,-0.388448,-0.605706,0.097146,-1.185302,-0.751164,-0.639393
-0.849945,-0.251934,-0.23518,-0.082821,-0.421252,-0.337674,-0.287753,-0.950018,-1.385994,-0.289113,-0.106512,-0.597662,-0.166997,-0.146285,-0.176129,-0.518281,-0.657929,-0.844434,-0.415589,-0.939004,-0.59083,-0.712223,-0.770261,-0.635083
0.370027,-0.147982,0.000931,0.008833,0.23868,-0.018174,-0.045527,0.041932,0.22595,0.000233,0.01712,-0.112968,-0.243218,-0.00059,-0.021251,0.126004,0.093068,0.033099,0.126376,0.101041,-0.003425,0.350719,0.206701,0.257508
-0.040846,-0.307255,-0.050352,-0.102728,-0.244996,-0.374356,-0.286801,-0.13696,-0.199525,-0.099648,1.37943,0.444521,0.093615,0.428814,0.025329,0.214096,-0.080432,-0.417747,-0.369527,-0.431969,-0.041871,0.183777,0.167272,-0.108834
-0.130745,0.058394,-0.001072,-0.054148,-0.012541,-0.190127,0.143386,0.058575,0.282899,0.251032,0.030839,0.078146,0.049143,0.208508,-0.026563,0.008115,-0.049159,-0.031835,-0.030603,0.15835,0.050782,-0.131204,-0.190127,0.152973
0.089411,-0.328488,-0.254624,-0.234841,-0.224511,-0.236461,-0.071969,0.212608,0.353836,0.316623,0.192706,0.097844,-0.140025,0.017276,-0.374356,-0.414873,-0.348906,-0.323375,-0.48918,-0.312861,-0.12978,0.173592,-0.160101,-0.05113
-0.128058,-0.081641,0.251725,0.646453,0.209383,0.327214,0.175501,-0.081641,-0.032249,0.004338,0.03215,0.035213,0.223903,0.35181,0.297701,0.646453,0.495951,0.517917,0.348358,0.30743,0.111024,-0.149705,-0.118898,0.181206
0.226228,0.099679,-0.447882,-0.459218,-0.490485,-0.496517,-0.520791,-0.536667,-0.274222,-0.42787,-0.270275,-0.344136,-0.602366,-0.684997,-0.840058,-0.48918,-0.509034,-0.401324,-0.447192,-0.315961,0.045324,-0.478614,-0.48461,-0.773787
0.230824,-0.332152,-0.368524,-0.239633,-0.099195,-0.231714,-0.298589,0.150216,0.022786,-0.126655,-0.507838,-0.173797,-0.390196,-0.318233,-0.315961,-0.245942,-0.048567,-0.073197,-0.217144,-0.008575,0.075179,-0.776748,-0.316921,-0.466996
0.608359,0.590315,-0.296294,-0.44281,-1.003039,-0.241199,-0.244031,-0.317941,-0.032786,0.209764,1.074287,0.418912,0.576095,0.371748,-0.664719,-0.906266,-0.361816,-0.880262,-0.612522,-0.300763,0.206182,0.254965,0.077895,0.256795
2.496404,-0.784028,0.286235,-0.320284,-0.318233,-2.173676,-0.733734,-0.52541,-0.373847,-0.528463,-1.174979,-0.093023,1.171638,0.081357,0.407937,-0.04739,-0.033382,-0.134105,1.925833,-0.361298,2.496404,2.884677,3.605198,2.657205
-0.205611,-0.757753,-0.900773,-0.76038,-0.689599,-0.614163,-0.447192,-0.407985,-0.388448,-0.390196,-0.715003,-0.305501,-0.594072,-0.675966,-0.305501,-0.158328,-0.088342,-0.189893,-0.360185,-0.295436,-0.087382,-0.47212,-0.373847,-0.673354
0.385173,0.248263,0.283706,0.332724,0.474766,0.725257,0.982558,0.661313,0.389085,0.056347,-0.770261,-1.385994,-1.867705,-1.334105,-1.050754,-0.641583,-0.367584,0.022955,0.600351,0.537155,0.458121,-0.23243,-0.295436,-1.060476
-0.007802,-0.157634,-0.055423,-0.048924,0.049911,-0.023202,-0.106342,-0.133272,0.362809,0.042112,-0.107149,-0.207803,-0.1355,-0.222933,-0.27131,0.002334,0.16188,-0.040077,0.030069,-2.534401,-0.05355,-0.041871,-0.371559,-0.191684
-0.006342,0.02394,-0.126348,-0.127078,-0.151333,-0.133024,-0.088855,0.147704,-0.070619,-0.166774,-0.156112,-0.06487,-0.152637,-0.320284,-0.466996,-0.480592,-0.207803,-0.017605,-0.098976,-0.132342,-0.298589,-0.383914,-0.53248,-0.585625
-0.273845,-0.032249,-0.033818,0.019827,-0.105144,-0.071532,-0.205349,-0.254624,-0.172277,-0.081264,-0.077153,-0.008419,-0.010722,-0.047633,0.188958,0.157184,0.115132,0.189213,0.045956,0.090479,0.022786,0.163143,-0.05663,0.133381
-0.058474,-0.075157,-0.198692,-0.159034,0.04023,-0.241804,-0.133971,-0.443774,-0.007416,-0.12479,-0.091408,-0.136267,-0.30468,0.124867,-0.15964,-0.22752,-0.158328,-0.245287,-0.128712,-0.250865,-0.25564,-0.115191,-0.798791,-0.108584
-0.384387,-0.466035,-0.292979,-0.344136,-0.208621,-0.354966,-0.267706,-0.31327,-0.44893,-0.490485,-0.329875,-0.290323,-0.040649,-0.400704,-0.118768,-0.165306,-0.126827,-0.114045,-0.075768,-0.245651,-0.134572,-0.038389,0.157631,-0.038027
0.002137,-0.032036,0.199187,-0.287383,-0.107659,-0.512498,-0.657929,-0.19897,-0.186875,-0.214827,-0.572669,-0.285517,-0.280567,-0.047843,0.109702,-0.138079,-0.078281,-0.433891,-0.328488,-0.134829,-0.145622,-0.292979,1.14365,-0.229611
0.350274,0.441182,0.733441,0.936782,0.398823,0.131753,0.453589,-0.233357,-0.142279,0.204196,-0.127078,0.603725,0.954612,0.517917,0.206993,0.226728,0.41372,0.054302,0.664981,0.485329,0.884428,0.581071,0.257508,0.859927
0.620889,0.291111,0.243465,0.162416,0.228618,0.02663,0.174958,-0.047843,-0.249569,0.078369,0.045506,0.233207,0.356573,0.035213,0.061694,0.141549,-0.125413,-0.096748,0.356049,0.214096,0.776856,0.717441,0.391304,0.285484
0.14723,-0.30145,0.125812,-0.169172,-0.102533,-0.121793,-0.233032,0.341167,-0.018028,-0.330486,0.000418,-0.212884,-0.129532,0.290699,-0.112968,-0.1355,0.209764,-0.225864,-0.008789,-0.253613,-0.162775,-0.577489,-0.506852,-0.27909
0.115132,0.085822,0.096955,-0.050772,-0.250865,-0.279854,-0.322845,-0.304241,-0.562131,-0.865021,-0.550115,-0.572669,-0.204238,-0.092061,0.039318,0.08624,0.350274,0.422065,0.397616,0.471571,0.099422,-0.266505,-0.069183,-0.037855
