500,1,,,,,,,,,,,,,,,,,,,,,,
0.087725,0.550268,0.848826,0.273479,0.076695,-0.189383,-0.173207,-0.136048,-0.168401,0.03483,0.060309,0.166506,0.447583,0.112987,0.290699,0.327214,0.336416,0.213823,0.414262,0.094425,0.32548,1.134473,1.355584,0.657173
0.330926,0.560557,0.401688,0.602223,0.346485,0.512989,0.589236,0.699104,0.5142,0.302645,0.283706,0.495951,0.549099,0.815615,-1.978077,1.033227,0.889622,0.725257,0.550268,0.464296,0.58589,0.386801,0.234497,0.493263
0.095959,-0.151547,-0.27909,0.176411,0.701822,0.815615,0.968228,0.811843,0.936782,0.476617,0.077082,0.027492,-0.376999,-0.515838,-0.108834,0.234744,0.432289,1.234996,0.968228,1.14365,0.836142,0.483622,0.361756,0.165202
0.56329,0.405826,1.222245,0.655117,0.1854,0.20475,-0.00469,0.354883,0.389085,0.362248,-0.259972,0.148462,0.256387,-0.40541,-0.370461,-0.302146,-0.388448,-0.38283,-0.17844,-0.330805,0.756928,0.242859,0.629569,0.761667
0.456343,0.26623,-0.396709,-0.455571,-0.708921,-0.562131,-0.356544,-0.087382,0.14723,0.554519,0.227989,0.593735,0.568156,0.303017,-0.193962,-0.425667,-0.300307,-0.579133,0.092656,-0.003623,-0.152901,0.376598,1.563192,0.249382
-0.371067,-1.075393,1.532017,-0.623028,-0.295436,-1.10353,-0.406761,-0.32935,-0.571078,-0.253984,-0.213214,0.08451,0.936782,-0.529396,-0.068797,-0.417747,-0.521928,-1.537934,0.320187,-0.19085,0.484406,2.884677,3.605198,2.884677
0.284095,0.516542,0.310665,0.284452,0.412267,0.672439,0.694223,0.914259,0.675348,0.19108,-0.657929,-1.498844,-1.773947,-1.689215,-1.10353,-0.805946,-0.092574,-0.031835,0.589236,0.30743,0.386801,-0.209857,-0.317941,-0.893716
0.518971,0.574921,0.982558,0.354883,0.783869,0.157631,0.464296,0.685504,0.262426,1.37943,0.081357,0.490124,1.195862,-0.021251,0.101302,-0.03041,0.014377,-0.280567,0.480835,0.517917,1.620184,0.617387,0.305819,0.685504
-0.118898,-0.009772,-0.119522,-0.321205,-0.273126,-0.453064,-0.791436,-0.822042,-0.360714,-0.446456,-0.33821,0.024921,0.305819,0.396379,0.562091,0.523433,0.004925,-0.158146,-0.444995,0.054509,-0.01055,-0.97819,-0.156112,0.035684
3.605198,3.605198,3.605198,2.01199,0.635287,-0.153349,-0.651805,-0.831188,-0.656119,0.073511,0.930202,1.424928,2.01199,2.657205,2.657205,1.860406,0.367004,-0.621517,-0.889293,-0.331216,-0.302991,0.216218,0.474766,0.717441
